Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,overperforming
Logitech G,logitechg,3428885,2021-06-16 16:00:38 EDT,16/6/2021,16:00:38,Video,"5,923",5903,20,45438,FALSE,https://www.instagram.com/p/CQMZXReD0e_/,https://www.instagram.com/p/CQMZXReD0e_/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/202316935_883343382261904_8673232649979600470_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=4ADnawk0LIUAX-wemUi&_nc_oc=AQkhZ0HUf684lSyR8upi1ZbQZkw-Gu7z20hkRuw8XFx9U_Tx_1Intnof4JVIXguY8hU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=655eaea517f26eeca8299e585fa7021c&oe=6119DEEA,,"NO HANDS = NO EXCUSES

That’s creator, streamer, and fundraiser Humphrey Hanley’s mantra.

The NZ-based battle royale fanatic goes by @nohandsnz. Humphrey takes us into his world of streaming, talks about what the Adaptive Esports Tournament means to him, and how his disability inspired him to find other ways to play. 

“...because of adaptive technologies [being] on a level playing field is amazing”

Check out our stories and IGTV for the full video and make sure to sign up for the next Adaptive Esports Tournament coming this fall in our link in bio.
.
.
.
#LogitechG #KeepPlaying #PCGaming #Gamer #Gaming #accessibility #adaptivegamingkit #ablegamers #adaptiveesportstournament #nohandsnoexcuses #adaptivegamingkit #xboxadaptivecontroller",ADAPTIVE ESPORTS TOURNAMENT HUMPHREY HANLEY logitech,,,0
R?Z?R,razer,6941335,2021-06-03 20:00:20 EDT,3/6/2021,20:00:20,Photo,"19,295",19235,60,0,FALSE,https://www.instagram.com/p/CPrWfs6FJSO/,https://www.instagram.com/p/CPrWfs6FJSO/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/195867690_831484454459406_8058466590994227493_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=x1B_02xF9_AAX8ZXCkz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7c007c8c48ccebbc4635dcadefd26755&oe=60BE5A3B,,"We’re rolling out the red carpet for a series of exciting new launches and announcements on June 14th. Join our CEO @MinLiangTan live on our Razer digital stage for our E3 Keynote at 3PM PDT to witness our ultimate line-up. After that, stay on for our monthly RazerStore LIVE to see the products up-close, get in on giveaways and more. Link in bio.?",,,,0
Aftershockpc,aftershockpc,25052,2021-05-21 03:47:35 EDT,21/5/2021,3:47:35,Photo,190,190,0,0,FALSE,https://www.instagram.com/p/CPII2CvBU-d/,https://www.instagram.com/p/CPII2CvBU-d/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/189038413_3881518831895806_5530790478987002213_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=i4w95QFoOpgAX_9C1Ym&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=aad18fda9f0ceed5ce9912088043dba1&oe=60CC7061,,"The Aftershock Apex 15X wins an Editor’s Choice Award from Geek Culture!

“The Apex 15X is a beast at what it does, and easily surpasses expectations in the performance and visual department…” - Si Jia, Geek Culture.

From ultra-sharp visuals to beastly performance, find out why the Apex 15X scored a near perfect 9 out of 10. Link to the full review in our stories.",""" The Aftershock Apex 15X is a beast at what it does, and easily surpasses expectations in performance 9/10 -Geek Culture EDITOR'S CHOICE",,,0
SteelSeries,steelseries,1045108,2021-06-23 11:12:04 EDT,23/6/2021,11:12:04,Video,"4,040",3986,54,24378,FALSE,https://www.instagram.com/p/CQd5uFbLwsy/,https://www.instagram.com/p/CQd5uFbLwsy/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/205516875_1640577679475128_870127465710604319_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=zZPj23kp_R8AX8tFsPm&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=092bd7fadb2987e2289ab1b9592169f8&oe=60E00E6E,,"Use a Nimbus+ controller for a console quality gaming experience on iPhone, iPad, iPod, and Apple TV ??

Buying one now gets you up to 4 months free of Apple Arcade to play over 180 amazing games, ad-free ?",,,,0
PRISM+,prismplusdisplays,26123,2021-06-17 00:03:24 EDT,17/6/2021,0:03:24,Video,42,42,0,1155,FALSE,https://www.instagram.com/p/CQNQVPwp1sb/,https://www.instagram.com/p/CQNQVPwp1sb/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/201512471_103547871906753_3474669899875932918_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=3T9QRUqjfEUAX_oCd4i&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=5c0bfdc39acf3850eafdefe081496bd8&oe=60CF0BA5,,"Imagine if you could turn back the clock and go from 76 to 25 overnight, what would you do differently ?? Tune into ???????, the latest drama on meWATCH to see how Romeo Tan navigates this miraculous transformation ??
?
For a limited time only ?, our PRISM+ Android TVs come with FREE 12-months meWATCH Prime so you can catch all your local dramas without ads and watch them 7 days before free users ?? Limited codes left so shop now to secure your free subscription ??",,,,0
R?Z?R,razer,6948214,2021-06-10 20:01:32 EDT,10/6/2021,20:01:32,Photo,"19,501",19466,35,0,FALSE,https://www.instagram.com/p/CP9YMhclVHK/,https://www.instagram.com/p/CP9YMhclVHK/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/199448073_531853061331618_2509491844002203448_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=R-NPKozVFeUAX_LxbQW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=052b6f166044a12b24d2913684338ac9&oe=60C77FA8,,"[Giveaway Alert!] This month’s RazerStore LIVE kicks off right after our Razer E3 Keynote. Head over to our link in bio and sign up for our grand raffle to stand a chance at walking away with prizes such as the Razer Iskur, Razer Wolverine V2, Razer Kaira Pro and more. Winners will be announced during our livestream on June 14th at 3.50PM PDT – be sure to stay with us for both events!",E3 E32021 STORE SAOLIVE RAZER LIVE 06.14.21 3:50PM PDT TCL MINI-LED QLED GET IN ON THESE GIVEAWAYS,,,0
Logitech G,logitechg,3452844,2021-07-21 18:00:14 EDT,21/7/2021,18:00:14,Photo,"12,092",12049,43,0,FALSE,https://www.instagram.com/p/CRmu6ArsSY1/,https://www.instagram.com/p/CRmu6ArsSY1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/220359651_632855354773587_1725029383753644791_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=puPt7_iIqiAAX9rHsO1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2aecc6ed57a861366fbcb27a99aaaded&oe=611A0603,,"?? It's time to UNITE your Nintendo Switch console with a trusty pair of G333 earbuds! 

Whether you're sitting comfy on your bed or on the go, G333s got you covered. ??

?? Which Pokémon will you take into battle?
.
.
.
#logitechg #gaming #nintendo #nintendoswitch #pokemon #pokemonunite #G333 #gamingheadset",,,,0
ErgoTune,ergotunechair,N/A,2020-09-18 07:45:38 EDT,18/9/2020,7:45:38,Video,15,15,0,1206,FALSE,https://www.instagram.com/p/CFRtUAxAez4/,https://www.instagram.com/p/CFRtUAxAez4/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119608349_1260258127644269_2533024691117823136_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=41jWD2XRUfEAX8goLoP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d16766f7396e030c759a8a60568f8691&oe=612A4989,,"TrueTilt™ lets you precisely calibrate both recline angle and tension. You choose when to work hard with a solid support, and when to clock out and rock back.",TrueTilt™ Precision Recline Controls Recline the way you mean it to. ZERCOTUNE ERCOTUNE,,,0
ErgoTune,ergotunechair,N/A,2020-09-18 07:49:37 EDT,18/9/2020,7:49:37,Video,15,15,0,1027,FALSE,https://www.instagram.com/p/CFRtxdMA5pK/,https://www.instagram.com/p/CFRtxdMA5pK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119580366_187455229451126_5807727632490376897_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ddc0yUUAc_YAX-YTi-p&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0688715b67a043d1b316273d9d195402&oe=6128DA89,,Put head and neck aches into the past. The TriTune™ headrest provides an always-on full support for your head & upper spinal columns.,TriTune™ 3D Support Headrest Hello support. Goodbye neck aches. ERGOTUNE,,,0
Aftershockpc,aftershockpc,24782,2021-05-06 07:56:43 EDT,6/5/2021,7:56:43,Photo,192,192,0,0,FALSE,https://www.instagram.com/p/COh9bnABqyZ/,https://www.instagram.com/p/COh9bnABqyZ/,https://scontent-dfw5-1.cdninstagram.com/v/t51.29350-15/183018461_319643222877974_6609435738427524521_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=76PPJKNtmcYAX-zCf5c&_nc_ht=scontent-dfw5-1.cdninstagram.com&oh=575c633cc74c2aba6393a02935f2b322&oe=60BBB04D,,"Your brand new AFTERSHOCK PC now comes with a FREE access to more than a hundred games including AAA titles such as Forza Horizon 4, Outer Worlds, EA Play! AFTERSHOCK PC teamed up with Microsoft, XBOX Game Pass to give users 1 month free access that gives users access to a full library of fun! To redeem the 1 month free pass, all you have to do is:

1. Search for XBOX on your start menu
2. Create/Login with your Microsoft Account
3. Get gaming!
*WINDOWS NEEDS TO BE ACTIVATED*

This 1 month game pass is available for customers who have purchased a PC from April 2021 onwards, get gaming now ??

Learn more about the game pass here: 
https://www.xbox.com/en-US/xbox-game-pass/games#",,,,0
Logitech G,logitechg,3432004,2021-06-21 12:00:16 EDT,21/6/2021,12:00:16,Photo,"12,175",12137,38,0,FALSE,https://www.instagram.com/p/CQY13WDMDuq/,https://www.instagram.com/p/CQY13WDMDuq/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/203455829_942229229948042_3585931836038016039_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=lDqYwPjDBlIAX_-xkER&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b2f0176c768b46d39cfc356a6f9740a8&oe=61193AC7,,"?? Woah, this lighting perfectly matches the theme of ""MORE""!

Which K/DA album is your favorite? ?? @senpaihades",,,,0
Logitech G,logitechg,3336154,2021-04-13 09:02:09 EDT,13/4/2021,9:02:09,Photo,"12,254",12233,21,0,FALSE,https://www.instagram.com/p/CNm2oRKMjrG/,https://www.instagram.com/p/CNm2oRKMjrG/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/172299166_914704355989725_8459523483627604207_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=Grmxw1n99s4AX-Efm4q&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b6cbc1610c2a1f7f524c349f581f3ebd&oe=6119BDFE,,"We're thrilled to announce that Logitech G is now the official hardware provider of @TwitchRivals North America! 

Viewers can expect chat sweepstakes, Logitech G partner hype and custom Twitch Rivals Gear! Catch our first sponsored event today at 3pm PT with a Round Robin style League of Legends: Wild Rift tournament. 
.
.
.
#logitechg #pcgaming #gaming #esports #twitch #twitchrivals #streamer",twitch RIVALS logitech G OFFICIAL HARDWARE PARTNER,,,0
OMNIDESK SG,theomnidesk,20939,2021-08-20 01:00:11 EDT,20/8/2021,1:00:11,Photo,21,21,0,0,FALSE,https://www.instagram.com/p/CSyKBNBNyQ1/,https://www.instagram.com/p/CSyKBNBNyQ1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/238853607_1244758372632894_3368360764354083819_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=zrrw9th39vEAX_McpVX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b962a0a6e10588339cbb3fb666d95a45&oe=612ADA8D,,"Introducing The Omnidesk Premium Wildwood Polish ??
?
Specially concocted from an all-natural blend of beeswax and a proprietary blend of natural oils, our proprietary desk polish is formulated to maintain and enhance your desk’s natural lustre, as well as providing an additional protective coating which will protect it from the passage of time. ?
?
Get your Wildwood tabletop looking as good as new with the Premium Wildwood Polish today. https://theomnidesk.com/products/wildwood-polish?
?
*The Premium Wildwood Polish is only applicable to all Wildwood, Wildwood+, Ichi and Eco-Bamboo tabletops.","""|OMNIDESK OMNIDESK Wildwood Polish PREMIUM Wildwood Polish wildwood specially ormulatedto preserve, protect enrich the natural beauty ofyour solid wood surface. OMNIDESK MIUM Wildwood Polish CONTENT 10.1fl.oz",,,0
Aftershockpc,aftershockpc,24913,2021-05-14 06:23:55 EDT,14/5/2021,6:23:55,Album,205,204,1,0,FALSE,https://www.instagram.com/p/CO2ZK7PhOSE/,https://www.instagram.com/p/CO2ZK7PhOSE/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/186884558_546134869707912_2730842077514237611_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=GUuWcOZ5kj8AX8oO-4G&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ecb9d785fe16e94dbda5d1fd0a60fb74&oe=60C290BD,,"Get the performance advantage and demolish the competition – on-the-go! At AFTERSHOCK PC, our premium range of performance laptops are designed to take your mobile gaming experience to the next level. Powered by the latest RTX 3070 graphics card combined with a stunning ultra-sharp 165HZ QHD display, the Aftershock's APEX15X and VAPOR 17X are packed to the brim with cutting edge components built to win at ranked games, and even support your work needs at the office. 

With Same Day Delivery option available, grab your award-winning performance laptop TODAY!! (Save up to $165)

Key Features:
?? Intel 8 Core Processor
?? RTX 3070 Graphics 
?? 15/17-inch QHG165HZ Display
?? Up to 32GB High Speed Ram
?? Up to 4TB SSD
?? Premium Quality Built Chassis

Aftershock Award-winning Performance Laptop
www.aftershockpc.com",,,,0
OMNIDESK SG,theomnidesk,N/A,2020-12-04 02:00:11 EST,4/12/2020,2:00:11,Photo,27,27,0,0,FALSE,https://www.instagram.com/p/CIXd3fuM8XB/,https://www.instagram.com/p/CIXd3fuM8XB/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/128624890_377587953464492_5546872992752723857_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ZMn2F2wzyfoAX9SZWnQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d8ca5178b7b509ae79013d37da712691&oe=6099D2B0,,"Thank you @geek_culture for the shout?
Sparking creativity aesthetics and productivity is everything we aim to do with?
the Omnidesk Spark. ?
Get yours today. https://theomnidesk.com/products/spark?
?
#OmnideskSpark #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #homeofficedecor #workfromhome #wfh #standingdesk","OMNIDESK yourspacereimagined Omnidesk Spark Desk Lamp Not only does it complement your desk aesthetically, it also comes with built-in wireless Qi charger GEEK CULTURE",,,0
OMNIDESK SG,theomnidesk,N/A,2021-04-01 03:00:39 EDT,1/4/2021,3:00:39,Photo,27,27,0,0,FALSE,https://www.instagram.com/p/CNHTuR1gFh-/,https://www.instagram.com/p/CNHTuR1gFh-/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/167522096_199360348300497_1850144826409381132_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=KL5qQpp26t8AX8-hbqo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=85a15fc75c7c718ccf8697683f31cae4&oe=609A0661,,"Our showroom will be closed tomorrow for Good Friday. Business resumes on Saturday, 03/04/2021, See you then!?
?
Meanwhile, you may still shop our collection online at http://www.theomnidesk.com",,,,0
Logitech G,logitechg,2827536,2020-10-16 15:02:08 EDT,16/10/2020,15:02:08,Photo,"12,406",12392,14,0,FALSE,https://www.instagram.com/p/CGaliffHinf/,https://www.instagram.com/p/CGaliffHinf/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/121502290_1260325334329508_5818550466038827540_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=_gZH83lyz4UAX-nexCh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8ac708b36ee8a7d4c22d2598f73a5562&oe=611A50F7,,"Welcome to the Logitech G family @glitterxplosion and congrats on the follower milestone last night! Make sure you give her a follow to catch her future streams.
.
.
.
#streaming #twitch #streamer #gaming #stream #gamer #logitechg #keepplaying",WELCOME GLITTERXPLOSION +,,,0
Logitech G,logitechg,3434416,2021-06-28 15:00:43 EDT,28/6/2021,15:00:43,Video,"6,232",6203,29,41715,FALSE,https://www.instagram.com/p/CQrMCscFwfC/,https://www.instagram.com/p/CQrMCscFwfC/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/208970619_305036804690505_1739601592320612380_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=srqJwfo9Ar0AX9HUmm4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6817d67ae3da9dc871a229d72171254e&oe=6119A8AA,,"Harness your competitive spirit. ???

This competitor feature belongs to Richard Jacobs, @breadwinner1007. Richard is a member of the fearless esports team, @the_quadgods. Hungry for the competition, Richard’s tenacious spirit drives him to keep pushing further and further in the esports space. 

@the_quadgods organization was founded by a group of 8 quadriplegic gamers with the goal to integrate and highlight all gamers with disabilities as serious esports competitors. Richard represented the Quad Gods in last fall’s tournament, bringing his passion to the Rocket League arena. 

Check out Richard’s full feature on our IGTV and stay tuned for more competitor profiles. 

Sign up for the next Adaptive Esports Tournament in our link in bio! 
.
.
.
#LogitechG #KeepPlaying #PCGaming #Gamer #Gaming #accessibility #adaptivegamingkit #ablegamers #adaptiveesportstournament #quadgods",ADAPTIVE ESPORTS TOURNAMENT RICHARD JACOBS logitech,,,0
SteelSeries,steelseries,1040312,2021-02-02 13:22:12 EST,2/2/2021,13:22:12,Video,"4,206",4160,46,27343,FALSE,https://www.instagram.com/p/CKzLiyfpxAk/,https://www.instagram.com/p/CKzLiyfpxAk/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/145291468_877050773129868_1300907508399122155_n.jpg?_nc_cat=111&ccb=2&_nc_sid=8ae9d6&_nc_ohc=mK3Iipe_G7cAX8BJ19o&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=536c168ed9f3da4b8e060cb312af0780&oe=603E85E1,,"we had a lot of fun celebrating our 20th anniversary with you yesterday ??

thanks to those who stopped by ?? join the party next Monday at 10am CST on our Twitch (steelseries)",,,,0
R?Z?R,razer,6937775,2021-06-01 13:01:10 EDT,1/6/2021,13:01:10,Photo,"20,304",20216,88,0,FALSE,https://www.instagram.com/p/CPlc70DDVA4/,https://www.instagram.com/p/CPlc70DDVA4/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/194531835_329457385257308_1775685219736098791_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=rhayFyBTX6cAX-e963z&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f797eb40d1988fc44ea206560d432dba&oe=60BBFE76,,"The mystery deepens – make a guess at what we’re unveiling this E3 2021, and join us on June 14th at 3PM PDT for the Razer E3 Keynote to witness the ultimate lineup. Link in bio.","AN ULTIMATE LINE-UP AWAITS WATCH THE RAZER e3 KEYNOTE JUNE 14, 3:00P PM()",,,0
Logitech G,logitechg,3415039,2021-05-16 21:30:08 EDT,16/5/2021,21:30:08,Photo,"12,544",12522,22,0,FALSE,https://www.instagram.com/p/CO9Kdr1LpRF/,https://www.instagram.com/p/CO9Kdr1LpRF/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/186334612_801053367449597_6545925897903262415_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=ydt1dO3ar4MAX83hHrM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fbd10d7b234d64104739c5c7637cd0df&oe=611993C9,,"How's your journey through @masseffect going? 
.
.
.
#logitechg #pcgaming #gaming #pcgamer #gamingmice #G203 #masseffect #masseffectlegendaryedition #n7day",,,,0
PRISM+,prismplusdisplays,26975,2021-07-15 06:02:03 EDT,15/7/2021,6:02:03,Photo,42,42,0,0,FALSE,https://www.instagram.com/p/CRV_1LXN__y/,https://www.instagram.com/p/CRV_1LXN__y/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/217467055_1060852041385044_827585903521833151_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Y_bZkQlTNbcAX9gOSt_&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=c55769c55567bb54c167f1794303c51a&oe=60F54A36,,"Anyone still not over the UEFA Euro 2020? ??
?
??: Farris?
?
PRISM+ has a wide selection of premium 4K Smart and Android TVs for you to choose from to create your dream home entertainment setup! Be it a 55 inch or a 65 inch TV with premium features like 4K UHD Resolution, HDR, IPS Panel, 4K Netflix, Google Assistant, Chromecast or Google Playstore - We have everything you need for a home TV revolution.?
?
Shop Now (link in bio) >> prismplus.sg/tvs",,,,0
R?Z?R,razer,6155913,2020-10-04 20:00:26 EDT,4/10/2020,20:00:26,Album,"29,595",28448,1147,0,FALSE,https://www.instagram.com/p/CF8OI7nhqQs/,https://www.instagram.com/p/CF8OI7nhqQs/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/120734780_1566461263547085_594518839483872641_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=gZ_lF_-QLXQAX88RDFz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fc02d6d6f8a4749af3c9a1176a5bd87b&oe=5FA09D37,,"Check out the latest on #RazerCon2020!
- An exclusive preview of upcoming Torchlight III content awaits at #RazerCon2020
- Sci-fi director 'HaZ' Dullul tells us about his film adaptation of Mutant Year Zero: Road to Eden
- Join Pedro from @pcmasterrace_official as he takes us through the ins-and-outs of PC building",,,,0
R?Z?R,razer,6967488,2021-07-13 15:04:47 EDT,13/7/2021,15:04:47,Video,"11,991",11952,39,52054,FALSE,https://www.instagram.com/p/CRR0LhDrHQJ/,https://www.instagram.com/p/CRR0LhDrHQJ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/217393831_1147953455725723_7520496384152675194_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=7VECA0wtOOIAX9Ql5_I&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f43f2aa0173965e180de3c1b14f8d4b7&oe=60F3B729,,"Tune in tomorrow for RazerStore LIVE at 6:30PM PDT. Catch this fully loaded event packed with innovative product unveils, exclusive giveaways, a special guest appearance from @couragejd and more. Find out more at our link in bio.","MARK YOUR CALENDARS JULY 14, 2021 6:30PM PDT",,,0
Aftershockpc,aftershockpc,23432,2021-02-12 04:24:09 EST,12/2/2021,4:24:09,Photo,200,200,0,0,FALSE,https://www.instagram.com/p/CLL9_d3hJ1T/,https://www.instagram.com/p/CLL9_d3hJ1T/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/149078728_2894943000781331_3468511929284071325_n.jpg?_nc_cat=102&ccb=3&_nc_sid=8ae9d6&_nc_ohc=48bErW3RMJIAX_vOj1z&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2dfce1bcfb35eb311579a09fd6fb0e2a&oe=604CF3E3,,"Happy Lunar New Year ??????

Wishing all our fans plenty of abundance, health and happiness this new year! May you reach greater levels of success, more wins and a higher MMR ??",AFTERSHOCK YOUR RIG YOUR C?CE HAPPY LUNAR NEW YEAR! SI,,,0
